y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0,0.253137,-0.577858,-0.537034,-0.430093,-0.573371,-0.558282,-0.620652,-0.0394,0.177029,0.271165,0.074935,-0.314136,-0.124626
1,0.253137,-0.691133,-0.686319,-0.673141,1.53795,1.627301,1.302354,-0.321897,-0.24258,7.791157,-0.30768,0.997026,-0.123389
0,0.253137,-0.195755,-0.225622,-0.250059,-0.324846,-0.454131,-0.583307,-0.03143,-0.03998,-0.238812,-0.308063,-0.117776,-0.293382
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.650595,-0.37589,-0.493901,-0.490752,2.37192,2.172636,0.345917,0.860261,0.729855,11.477856,-0.25909,1.80954
1,4.601083,-0.663048,-0.657263,-0.643321,-0.635191,-0.633451,-0.632574,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.244631,-0.683593,-0.544515,-0.342116,-0.636609,-0.64589,-0.298109,0.146561,0.916375,-0.205036,-0.314005,-0.064493
1,0.253137,-0.695642,-0.48908,-0.432457,-0.521623,-0.543462,-0.492346,0.525655,-0.105083,-0.15481,-0.219973,-0.158357,-0.124626
1,0.253137,-0.042906,-0.020908,0.030669,0.095754,0.132666,0.155932,-0.160815,-0.1474,-0.075294,-0.308063,-0.183229,-0.040248
1,0.253137,-0.310185,-0.228685,-0.068209,0.128646,0.168951,0.230319,-0.040064,0.177029,0.271165,-0.308063,-0.127856,-0.184478
0,-1.486041,-0.379676,-0.464871,-0.390885,-0.499457,-0.663059,-0.652724,-0.02654,0.606968,0.335459,-0.308063,-0.314136,-0.293382
0,1.992316,-0.552896,-0.48145,-0.470541,-0.41104,-0.393124,-0.362446,-0.064637,-0.25699,-0.126411,-0.308063,-0.228785,-0.23713
0,-0.616452,0.12199,-0.582936,-0.677929,-0.672497,-0.663059,-0.548078,0.122346,-0.25699,-0.296801,-0.308063,0.093769,-0.284494
0,1.992316,-0.059596,-0.047744,0.000387,0.070635,0.171057,0.021733,-0.341942,-0.170186,-0.200247,-0.081456,-0.314136,-0.180878
0,-0.616452,-0.691215,-0.686403,-0.668527,-0.66743,-0.600275,-0.605674,-0.322259,-0.228692,-0.296801,-0.064412,-0.130736,-0.293382
0,0.253137,0.896965,1.01532,1.078497,1.310877,1.148668,1.234062,0.080687,-0.076872,0.157572,-0.052731,-0.052323,-0.012122
0,0.253137,-0.5842,-0.595048,-0.538141,-0.518794,-0.497028,-0.488803,-0.273476,-0.126784,-0.277206,-0.285338,-0.286318,-0.282469
0,1.992316,0.329025,0.382393,0.463672,0.647286,0.782987,0.859254,-0.17289,-0.083382,0.157572,0.033316,-0.071959,-0.117426
1,1.992316,0.833489,0.823631,0.88612,1.048845,1.221617,1.214836,-0.341942,-0.083382,-0.069615,0.234517,-0.314136,-0.068374
0,-1.486041,-0.630007,-0.601483,-0.644157,-0.659906,-0.502802,-0.635932,0.04265,-0.155342,-0.250796,0.346416,-0.248683,0.104825
0,0.253137,2.012948,2.131719,2.279378,2.355555,2.362824,2.51245,0.110875,0.17729,0.100775,0.138768,0.209491,0.100381
0,-0.616452,-0.594494,-0.614114,-0.612952,-0.516012,-0.510532,-0.603508,-0.011506,-0.061421,0.278947,0.299691,-0.122292,0.290569
0,-0.616452,0.067871,0.127745,0.164861,0.157077,-0.673454,-0.394669,-0.160815,-0.126784,-0.126411,-0.308063,0.733118,-0.23713
0,0.253137,0.677639,0.52832,0.402257,0.189783,0.220205,0.124951,0.008236,0.168566,-0.012477,-0.071625,0.527594,0.4492
1,-1.486041,-0.69575,-0.627968,-0.677929,-0.672497,-0.663059,-0.652724,0.451876,-0.238197,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.436049,-0.424561,-0.399652,-0.371278,-0.338745,-0.390269,-0.257174,-0.207945,-0.262723,-0.253102,-0.293649,-0.293382
0,0.253137,0.580945,0.707842,0.855679,1.084752,1.237917,1.322991,0.141063,0.177029,0.271165,-0.020814,-0.019596,0.004753
0,0.253137,-0.331302,-0.334779,-0.295035,-0.259731,-0.352693,-0.445195,-0.246065,-0.179344,-0.251932,-0.277997,-0.291097,-0.286576
0,-0.616452,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.635496,-0.341942,-0.25699,-0.296801,-0.308063,-0.246981,-0.235668
1,0.253137,-0.442419,-0.441646,-0.390207,-0.374309,-0.371872,-0.449544,-0.221191,-0.118104,-0.296801,-0.308063,-0.242137,-0.293382
1,-0.616452,-0.663605,-0.657122,-0.646911,-0.638906,-0.634784,1.153915,-0.196437,-0.163632,-0.174064,-0.198334,6.728058,-0.012122
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,-1.486041,-0.674185,-0.669543,-0.666306,-0.629097,-0.613549,-0.656083,-0.249809,-0.222008,-0.138225,-0.115925,-0.301045,-0.293382
0,0.253137,0.044906,-0.166975,0.710009,-0.109463,-0.063942,-0.018148,2.978712,4.085106,-0.183208,-0.180397,-0.183229,-0.124626
0,0.253137,2.720685,4.638569,2.588744,2.481263,2.550369,2.390039,0.20983,0.342173,0.106455,0.135704,0.524453,0.064493
0,-0.616452,-0.687276,-0.671734,-0.66472,-0.667585,-0.648288,-0.640164,-0.259227,-0.217233,-0.278854,-0.250741,-0.265177,-0.251306
1,-1.486041,-0.67868,-0.690983,-0.677929,-0.672497,-0.643682,-0.624313,-0.341942,-0.25699,-0.296801,-0.232867,-0.203389,-0.247818
0,-0.616452,-0.64811,-0.560385,-0.641879,-0.625165,-0.639192,-0.542889,0.219249,-0.148485,-0.123855,-0.215122,0.113994,-0.293382
0,0.253137,-0.006347,0.01929,0.035356,-0.05041,-0.49188,-0.500977,-0.225175,-0.173788,-0.15481,-0.276146,-0.281409,-0.23713
0,0.253137,-0.417783,-0.411943,-0.402507,-0.384926,-0.358763,-0.342077,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.040248
0,0.253137,-0.532594,-0.601525,-0.536051,-0.563717,-0.610703,-0.633397,-0.281566,-0.083382,-0.296801,-0.308063,-0.314136,-0.293382
0,1.992316,0.42724,0.47625,0.414168,0.2992,0.359687,0.371252,-0.073572,-0.082514,-0.126411,0.055785,-0.314136,-0.152752
1,1.992316,-0.483473,-0.432878,-0.399897,-0.382221,-0.311704,-0.285455,-0.160272,-0.191887,-0.296801,-0.116564,-0.248683,-0.293382
1,-1.486041,-0.690345,-0.685504,-0.677929,-0.660373,-0.663059,-0.652724,-0.318395,-0.25699,-0.2525,-0.308063,-0.314136,-0.293382
0,-1.486041,-0.680866,-0.675697,-0.5997,-0.591309,-0.645228,-0.634522,-0.276253,-0.021534,-0.240005,-0.169417,-0.243185,-0.226499
0,-0.616452,0.751449,0.836374,-0.302029,-0.353122,-0.215201,-0.597815,2.438955,3.28547,10.161339,0.797651,-0.099515,0.056617
0,-0.616452,-0.694148,-0.683509,-0.639701,-0.672497,-0.652466,-0.642045,-0.306501,-0.141931,-0.296801,-0.266954,-0.272508,-0.261206
0,-1.486041,-0.626856,-0.660297,-0.65278,-0.558666,-0.651364,-0.636436,-0.210081,-0.181297,0.119121,-0.262677,-0.250646,-0.265762
0,-1.486041,-0.255088,-0.502048,-0.420143,-0.281213,-0.58585,-0.547071,0.469928,0.520511,1.142937,-0.008431,0.099791,0.518502
0,-0.616452,-0.687887,-0.635513,-0.610227,-0.666435,-0.641857,-0.637024,-0.103338,-0.053218,-0.274651,-0.225782,-0.252937,-0.271444
0,-0.616452,-0.690345,-0.611739,-0.672305,-0.660373,-0.656644,-0.646175,-0.02497,-0.25699,-0.2525,-0.308063,-0.288609,-0.271444
0,0.253137,1.914,2.079803,1.038453,0.929293,-0.402137,-0.476361,0.871848,-0.047966,-0.179743,0.704519,-0.312762,-0.011222
0,0.253137,-0.042226,-0.092818,0.120217,0.759781,0.290308,0.107639,0.871063,1.050622,3.121392,-0.175865,-0.180284,-0.136383
0,0.253137,0.664656,0.746747,0.786737,0.929541,0.711486,0.776219,-0.040064,-0.105083,-0.126411,-0.116564,-0.111231,-0.119001
1,0.253137,0.671908,0.637168,0.605594,0.595072,0.58031,0.50112,-0.138597,-0.083599,-0.137771,-0.09952,-0.123078,-0.274594
1,0.253137,-0.508515,-0.483207,-0.449877,-0.394392,-0.378369,-0.358516,-0.266774,-0.201782,-0.163443,-0.308063,-0.272246,-0.202535
1,0.253137,-0.051502,-0.012267,-0.171066,-0.28227,-0.324879,-0.50808,-0.221191,-0.190064,-0.213026,-0.24423,-0.291227,-0.271669
0,-0.616452,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.535014,-0.341942,-0.25699,-0.296801,-0.308063,0.091937,-0.23713
0,0.253137,1.481554,1.609046,1.731823,1.980795,2.203719,2.336339,-0.058177,-0.048661,-0.012818,0.011102,0.026221,-0.062749
0,0.253137,-0.570769,-0.658654,-0.629708,-0.60561,-0.593268,-0.564601,-0.279091,-0.209942,-0.237562,-0.24423,-0.183229,-0.180878
0,0.253137,4.838303,5.143791,4.862833,4.663636,4.607128,4.868851,0.63584,0.406278,0.564463,0.458252,0.667665,0.297657
0,-0.616452,-0.622646,-0.690983,-0.565467,-0.540276,-0.663059,-0.582434,-0.341942,0.081502,0.187561,-0.308063,-0.040148,-0.293382
0,0.253137,4.518929,4.649303,4.94145,4.646771,5.008486,5.177164,0.563691,0.611048,0.839132,0.457932,0.471304,0.437893
0,1.992316,-0.698575,-0.651867,-0.595403,-0.538706,-0.525945,-0.481297,-0.160815,-0.126784,-0.126411,-0.308063,-0.183229,-0.293382
1,-0.616452,-0.67394,-0.65604,-0.677929,-0.597729,-0.617069,-0.598235,-0.191788,-0.25699,-0.023609,-0.129586,-0.10174,0.117538
0,-0.616452,-0.619822,-0.684029,-0.651079,-0.668922,-0.652186,-0.641675,-0.312056,-0.176175,-0.283738,-0.265869,-0.271068,-0.263456
1,0.253137,0.321773,0.304878,0.309306,0.151155,0.107829,-0.378431,-0.159125,-0.059077,-0.292371,-0.105648,0.014113,-0.009479
0,-0.616452,-0.458131,-0.585016,-0.645931,-0.62574,-0.649094,-0.62312,0.117758,-0.160377,-0.125957,-0.227952,9.663969,-0.293382
0,-1.486041,-0.690753,-0.685925,-0.672737,-0.666901,-0.657137,-0.646679,-0.320206,-0.241365,-0.276354,-0.285083,-0.290573,-0.273131
0,0.253137,-0.021869,0.002064,-0.000045,-0.351334,-0.424096,-0.391714,-0.158642,0.003422,-0.240005,-0.180397,-0.150503,-0.124626
0,0.253137,-0.079016,-0.106067,-0.116415,-0.095022,-0.065882,-0.089143,-0.191003,-0.12622,-0.069615,0.011485,-0.117776,-0.124626
0,0.253137,-0.316798,-0.270344,-0.24445,-0.212056,-0.203227,-0.157637,-0.190641,-0.181123,-0.239834,-0.242825,-0.183229,-0.23713
0,0.253137,2.98165,3.018071,2.432259,2.229334,0.698459,1.153982,0.327019,0.092569,0.102877,-0.179758,2.970707,-0.180259
0,0.253137,-0.695683,-0.688932,-0.675823,-0.647688,-0.635557,-0.625925,-0.332946,-0.25699,-0.205927,-0.201334,-0.211898,-0.275044
0,-1.486041,-0.195456,-0.286544,-0.488969,-0.631755,-0.513789,-0.542503,1.39633,0.317087,-0.147937,0.271221,0.1155,0.424786
0,0.253137,-0.415706,-0.297321,-0.349961,-0.385174,-0.393666,-0.428521,0.261814,0.177029,-0.211606,-0.116564,-0.13067,-0.012122
1,0.253137,-0.588355,-0.565626,-0.534796,-0.517519,-0.492998,-0.467864,-0.26291,-0.200003,-0.276525,-0.274231,-0.248683,-0.258393
1,-1.486041,-0.308039,-0.460052,-0.416264,-0.672497,-0.663059,-0.652724,-0.258322,-0.03998,-0.296801,-0.308063,-0.314136,-0.293382
1,0.253137,-0.295287,-0.263937,-0.273131,-0.223497,-0.181334,-0.266313,-0.255544,-0.188458,-0.217172,-0.256741,-0.266224,-0.191004
0,0.253137,-0.253173,-0.228895,-0.195133,-0.148915,-0.100079,-0.076314,-0.221191,-0.191887,-0.232167,-0.19278,-0.223614,-0.223067
0,0.253137,0.203555,0.208534,0.27901,0.282194,0.289189,0.324756,-0.341942,0.033803,-0.293393,-0.16763,-0.150503,-0.164003
0,0.253137,-0.348631,-0.323777,-0.28272,-0.221678,-0.222142,-0.217012,-0.233266,-0.170186,-0.15481,-0.212313,-0.248683,-0.180878
0,0.253137,1.986438,2.047613,2.103627,1.139002,1.180578,1.171865,0.092762,0.090225,-0.063935,-0.052731,0.013131,0.100381
1,-0.616452,-0.669214,-0.654284,-0.628785,-0.642839,-0.644834,-0.643825,-0.184241,-0.173918,-0.296801,-0.237336,-0.279446,-0.287757
0,-1.486041,3.165775,3.357205,4.021384,4.650035,-0.335686,-0.302734,0.049654,1.414286,0.839132,-0.180397,-0.248683,-0.273975
0,-0.616452,-0.562837,0.164838,-0.392471,-0.645683,-0.644143,-0.652724,3.351108,0.602194,-0.198827,-0.234655,-0.314136,-0.293382
0,0.253137,0.010276,-0.175785,-0.111353,0.003312,0.09546,0.054695,0.060763,-0.03998,-0.012704,-0.052539,-0.117776,-0.124514
0,0.253137,-0.497529,-0.597001,-0.610674,-0.524359,1.281242,1.231409,-0.038796,-0.054129,0.244471,7.351887,-0.314136,-0.293382
0,0.253137,-0.477429,-0.483389,-0.562828,-0.574738,-0.542673,-0.535887,-0.273476,-0.206513,-0.240005,-0.180397,-0.248683,-0.23713
0,0.253137,-0.010353,-0.011789,0.05912,0.075407,-0.343959,-0.329651,-0.215153,-0.04432,-0.296801,-0.116564,-0.150503,-0.23713
0,0.253137,1.015876,1.121625,1.20209,1.398128,1.576541,1.676978,0.050499,-0.03998,-0.012818,0.017485,0.013131,0.010378
0,-0.616452,-0.679481,-0.666873,-0.677929,-0.656766,-0.663059,-0.64008,-0.238337,-0.25699,-0.239323,-0.308063,-0.26485,0.134133
0,0.253137,-0.105756,-0.032261,-0.040868,0.0224,0.077071,0.106245,-0.03934,-0.148485,-0.183208,-0.180397,-0.117776,-0.124626
0,-0.616452,-0.695642,-0.657094,-0.677929,-0.672497,-0.663059,-0.625018,-0.196316,-0.25699,-0.296801,-0.308063,-0.206138,-0.152752
0,0.253137,-0.246437,-0.212499,-0.207203,-0.211683,-0.285896,-0.652724,-0.248118,-0.123702,-0.218195,-0.241229,-0.314136,-0.293382
0,0.253137,0.121311,0.156379,-0.236101,-0.425077,-0.077363,-0.258622,-0.038434,-0.126784,-0.126411,0.968596,-0.263933,-0.23713
0,0.253137,0.018791,0.061385,0.132676,0.217358,0.298236,0.352815,-0.170837,-0.105083,-0.15481,-0.167183,-0.150503,-0.164003
0,0.253137,1.138495,1.148053,1.164483,1.353546,1.525156,1.626166,-0.067414,-0.058035,-0.089664,-0.068242,-0.065479,-0.073325
1,0.253137,0.091909,0.132185,0.180017,0.265701,0.327284,0.363545,-0.178928,-0.126784,-0.126411,-0.14848,-0.150503,-0.124626
0,-1.486041,-0.657738,-0.626872,-0.605829,-0.672497,-0.663059,-0.652724,-0.221191,-0.204907,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,2.437911,2.574066,2.700009,2.612178,2.805862,2.555118,0.231807,0.134278,0.129798,0.203303,0.167666,0.101
0,-0.616452,-0.690223,-0.690618,-0.670445,-0.665471,-0.655542,-0.652724,-0.340372,-0.226304,-0.271129,-0.278891,-0.314136,-0.293382
1,0.253137,-0.541394,-0.443978,-0.42679,-0.442611,-0.468967,-0.286144,0.085457,0.046824,-0.012818,-0.308063,0.460243,0.437893
0,-1.486041,0.27765,-0.018871,-0.677929,-0.672497,-0.663059,-0.652724,-0.221191,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.697896,-0.697868,-0.257067,-0.1939,-0.533461,-0.418849,-0.341881,1.04511,-0.175938,-0.115989,0.209884,-0.235555
0,-1.486041,-0.594073,-0.251488,1.052469,-0.672497,-0.663059,-0.652724,1.546605,3.649178,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,1.652913,-0.038176,-0.066421,-0.233134,-0.245236,-0.291467,1.816423,-0.12609,-0.228588,-0.269699,-0.183098,-0.236005
0,0.253137,-0.023866,0.019178,-0.311935,-0.522463,-0.507391,-0.497434,-0.194505,-0.184552,-0.278058,-0.222399,-0.292537,-0.269194
1,-1.486041,-0.452889,-0.642777,-0.682889,-0.677845,-0.672944,-0.662816,-0.134793,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.009511,-0.043908,-0.011855,0.035768,0.090937,0.13778,-0.2355,-0.148485,-0.183208,-0.180397,-0.183229,-0.175253
1,-1.486041,-0.691079,-0.688623,-0.671699,-0.672497,-0.663059,-0.652724,-0.341942,-0.23824,-0.296801,-0.308063,-0.314136,-0.293382
1,-1.486041,0.002399,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,-0.616452,-0.695642,-0.384672,0.222354,-0.673772,-0.390837,-0.564752,0.974305,1.598223,-0.296801,0.753607,0.030476,-0.293382
1,1.992316,-0.614213,-0.592069,-0.564054,-0.554018,-0.526635,-0.518122,-0.263453,-0.208032,-0.296801,-0.256996,-0.314136,-0.209004
0,0.253137,-0.549406,-0.521157,-0.488811,-0.451922,-0.427386,-0.407078,-0.251258,-0.190585,-0.205927,-0.265295,-0.269628,-0.254793
0,-0.616452,-0.098355,-0.221154,-0.318496,-0.506467,-0.54083,-0.573719,-0.24033,-0.11984,-0.126411,-0.116564,0.017058,-0.010322
0,-1.486041,-0.695642,-0.690983,-0.576037,-0.672497,-0.663059,-0.652724,-0.341942,0.049688,-0.288566,-0.308063,-0.314136,-0.138239
0,0.253137,1.694212,1.40613,0.673065,0.590113,0.513776,0.569613,0.056537,-0.095925,-0.120732,-0.14848,-0.116532,2.249205
0,0.253137,0.551652,0.578817,0.498338,0.438167,0.464151,0.469702,-0.14874,-0.12648,-0.115052,-0.116564,-0.085049,-0.147127
0,0.253137,-0.302702,-0.30991,-0.277428,-0.23186,-0.194032,-0.17055,-0.341942,-0.192711,-0.214787,-0.244102,-0.246719,-0.232574
0,0.253137,-0.068355,-0.066445,0.046906,-0.365821,-0.331639,-0.323724,-0.221191,0.622593,-0.222966,-0.26338,-0.268319,-0.254006
0,0.253137,-0.59812,-0.593924,-0.603132,-0.600325,-0.607381,-0.621844,-0.341942,-0.25699,-0.238755,-0.292934,-0.307591,-0.290569
1,-1.486041,-0.620664,-0.660115,-0.663364,-0.672497,-0.663059,-0.652724,-0.280962,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,0.730508,0.778318,0.685062,0.70836,0.695334,0.623313,0.201438,-0.256555,-0.074329,-0.133799,-0.13283,-0.135877
0,-1.486041,-0.472459,-0.449444,-0.677929,-0.672497,-0.663059,-0.652724,-0.251378,-0.25699,-0.296801,-0.308063,-0.314136,0.156633
0,0.253137,0.361442,0.377602,0.389034,0.466069,0.510059,1.723205,-0.142702,-0.114848,-0.126411,-0.116564,-0.117776,-0.0965
0,-0.616452,-0.692505,-0.597338,-0.665239,-0.672497,-0.590028,-0.578169,0.060944,-0.218796,-0.296801,-0.024644,-0.023523,-0.043624
0,0.253137,-0.682333,-0.677495,-0.376205,0.338527,0.175531,0.162229,-0.283981,0.652887,2.599147,-0.301041,-0.250581,-0.199048
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,-1.486041,-0.695642,-0.690983,-0.626291,-0.615698,-0.663059,-0.652724,-0.341942,-0.101567,-0.292655,-0.308063,-0.314136,-0.293382
0,0.253137,3.102028,2.862534,2.827208,3.147543,2.215496,2.364532,3.582467,0.124947,0.214993,0.074935,0.144038,0.044636
0,-1.486041,-0.544898,-0.452605,-0.533729,-0.451487,0.360164,0.751249,0.682389,0.177029,0.510734,3.681495,5.158486,3.187487
1,2.861905,-0.188326,-0.106151,-0.091684,0.011053,0.103849,0.112811,-0.027989,-0.25699,-0.069615,-0.084647,-0.314136,-0.293382
0,0.253137,0.949847,0.851816,0.933937,1.136204,0.931385,0.995771,-0.10044,-0.03998,0.157572,-0.052731,-0.052323,-0.012122
0,0.253137,-0.502988,-0.652317,-0.077005,-0.148417,-0.384176,-0.426036,-0.170717,1.55378,-0.178096,-0.285338,-0.309751,0.165746
0,0.253137,-0.103583,-0.040171,-0.043796,0.015918,-0.03616,-0.135908,-0.040064,-0.25699,-0.15481,-0.212313,-0.183229,-0.23713
0,0.253137,-0.581334,-0.602733,-0.554393,-0.516338,-0.497538,-0.48259,-0.239303,-0.053001,-0.154696,-0.212313,-0.117776,-0.293382
1,0.253137,-0.315563,-0.33003,-0.288128,-0.236166,-0.179442,-0.151424,-0.256208,-0.180515,-0.194567,-0.174716,-0.244821,-0.230211
0,0.253137,-0.563028,-0.651137,-0.666047,-0.657761,-0.652663,-0.647418,-0.170717,-0.221226,-0.242958,-0.308063,-0.314136,-0.275606
1,0.253137,-0.55253,-0.463354,-0.376176,-0.357567,-0.255895,-0.159333,0.032447,-0.03998,-0.296801,0.011102,0.016665,-0.009085
0,-0.616452,-0.693645,-0.681345,-0.590875,-0.648248,-0.663059,-0.648106,-0.300524,0.005201,-0.208198,-0.308063,-0.296136,-0.293382
0,0.253137,-0.386602,-0.306734,-0.27006,-0.443544,-0.450298,-0.42884,-0.040064,-0.170186,-0.183208,-0.276146,-0.281409,-0.293382
0,-0.616452,-0.581918,-0.443219,-0.129969,-0.654777,-0.646659,-0.625303,0.72272,0.65445,-0.232053,-0.244421,-0.207251,-0.293382
0,-0.616452,-0.015704,-0.443599,-0.082932,-0.534432,-0.377711,-0.162137,0.72109,1.534856,0.207667,0.799311,1.59815,-0.065956
0,1.992316,-0.336938,-0.33003,-0.292641,-0.240767,-0.189196,-0.142272,-0.341942,-0.194274,-0.211606,-0.212313,-0.170139,-0.293382
0,-0.616452,-0.695642,-0.680024,-0.666681,-0.666435,-0.656644,-0.646175,-0.294849,-0.25699,-0.296801,-0.283168,-0.288609,-0.288488
0,0.253137,0.331429,0.330716,0.398537,0.421876,0.519418,0.588067,-0.341942,-0.117626,-0.154526,-0.141331,-0.085049,-0.012122
0,0.253137,-0.611972,-0.564558,-0.557969,-0.537696,-0.508608,-0.487141,-0.130627,-0.25699,-0.223988,-0.24423,-0.248683,-0.124626
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,-0.616452,0.290402,-0.662953,-0.637683,-0.600309,-0.614766,-0.615027,-0.221009,-0.135334,-0.030993,-0.119372,-0.166604,-0.19151
1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,1.921917,2.063322,2.150449,2.273543,2.086507,1.815241,0.201619,0.059844,0.106909,0.182174,0.091675,-0.012122
0,-0.616452,-0.695642,-0.684071,-0.677929,-0.664896,-0.657795,-0.640433,-0.312237,-0.25699,-0.269028,-0.287636,-0.266224,0.006722
0,-1.486041,-0.666389,-0.685939,-0.674237,-0.633434,-0.649982,-0.648526,-0.320206,-0.245835,-0.152708,-0.257124,-0.297707,-0.177278
0,0.253137,0.115254,0.011338,0.827373,0.801984,0.759088,0.751904,-0.232783,2.762174,-0.132602,-0.136416,-0.116991,-0.137508
0,0.253137,0.093267,0.127408,0.179988,0.242012,0.285637,0.322305,-0.178928,-0.135464,-0.177528,-0.168843,-0.150503,-0.164003
0,0.253137,-0.312425,-0.287682,-0.239158,-0.223046,-0.180183,-0.149728,-0.221191,-0.100743,-0.296801,-0.231463,-0.235592,-0.220255
0,0.253137,-0.483717,-0.400858,-0.354964,-0.310235,-0.246239,-0.139166,-0.00088,-0.152955,-0.222682,-0.15863,0.051356,-0.215304
0,0.253137,-0.415828,-0.387299,-0.324135,-0.302882,-0.264102,-0.239144,-0.259891,-0.114631,-0.296801,-0.24423,-0.265046,-0.255074
1,-0.616452,-0.695642,-0.686403,-0.673228,-0.662362,-0.657696,-0.64725,-0.302577,-0.242841,-0.25977,-0.308063,-0.292798,-0.275044
0,-1.486041,-0.493414,-0.700945,-0.704072,-0.703757,-0.634257,-0.615144,-0.341942,-0.25699,-0.296801,-0.053433,-0.252217,-0.284719
1,0.253137,0.246686,0.301674,0.359344,0.417431,0.521457,0.585817,-0.160815,-0.126784,-0.296801,-0.116564,-0.117776,-0.118382
1,-0.616452,-0.685864,-0.689578,-0.66074,-0.551189,-0.561078,-0.58586,-0.335904,-0.205254,0.14661,-0.300147,-0.053501,-0.228355
0,0.253137,9.446515,4.564242,4.391963,0.678732,0.424362,-0.006394,0.895757,0.459141,-0.126411,-0.180397,-0.183229,-0.012122
0,-0.616452,-0.695642,-0.690983,-0.499828,-0.572749,-0.576787,-0.449847,-0.341942,0.279067,-0.296801,0.026741,0.144038,-0.293382
0,1.992316,0.751042,0.503564,0.515815,0.59372,0.755239,0.768629,-0.10044,-0.126784,-0.069615,0.138768,-0.314136,-0.068374
0,-0.616452,-0.690264,-0.685419,-0.672218,-0.666342,-0.656545,-0.646075,-0.318033,-0.239802,-0.27431,-0.282785,-0.288217,-0.271106
1,0.253137,-0.471861,-0.421399,-0.409832,-0.370454,-0.334205,-0.669516,-0.161177,-0.25699,-0.226487,-0.256996,-0.314136,-0.23713
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.646227,-0.663059,-0.652724,-0.341942,-0.25699,-0.200815,-0.308063,-0.314136,-0.293382
0,1.992316,-0.221015,-0.189582,-0.143149,-0.082322,0.003941,0.01473,-0.245341,-0.170186,-0.211606,-0.103797,-0.314136,-0.209004
1,0.253137,0.506917,0.417477,0.415221,0.312428,0.411023,0.476486,-0.160815,-0.105083,-0.126411,-0.116564,-0.117776,-0.012122
0,-0.616452,-0.636838,-0.573396,-0.435875,-0.666342,-0.653189,-0.592341,0.163341,0.471554,-0.27431,-0.269763,-0.078766,-0.06303
1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,-0.118223,-0.249999,-0.324062,-0.327613,-0.450874,-0.519431,-0.236888,-0.213588,-0.271129,-0.279465,-0.183229,0.168221
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,0.253137,4.32508,3.970292,3.691555,3.835679,4.184108,4.409832,0.392949,0.224554,0.32836,0.3941,0.471697,0.325389
0,-0.616452,-0.658241,-0.652289,-0.638216,-0.629688,-0.61776,-0.60648,-0.175667,-0.137461,-0.140383,-0.132267,-0.133878,-0.138464
0,0.253137,-0.686298,-0.657487,-0.667892,-0.661678,-0.640162,-0.641037,-0.19704,-0.226782,-0.257271,-0.219207,-0.314136,-0.254231
0,-0.616452,-0.082982,-0.31449,-0.402507,-0.445549,-0.515023,-0.619141,-0.254035,-0.204907,-0.296801,-0.308063,-0.183229,0.016004
0,0.253137,0.521218,0.548707,0.55299,0.48637,0.322234,0.056794,-0.093617,-0.105083,-0.069331,-0.308063,-0.215956,-0.180934
0,-1.486041,0.095372,0.175221,-0.677929,-0.672497,-0.663059,-0.652724,-0.040064,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
